listing_url,price,town,bedrooms,bathrooms,area,floor,tenure,property_type,listing_id,address_from_url,postal_code,onemap_full_address,onemap_road_name,latitude,longitude,nearest_mrt,nearest_exit,nearest_mrt_distance_m,nearest_clinic_name,nearest_clinic_distance_m,nearest_park_name,nearest_park_distance_m,nearest_community_club_name,nearest_community_club_distance_m
https://www.propertyguru.com.sg/listing/hdb-for-sale-383-bukit-batok-west-avenue-5-500086733,"S$ 599,000",Bukit Batok,3,2.0,969 sqft,High Floor,,HDB,500086733,383 Bukit Batok West Avenue 5,650383.0,383 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650383,BUKIT BATOK WEST AVENUE 5,1.36232315228541,103.752217152725,BUKIT GOMBAK MRT STATION,Exit D,337.69661640661354,kml_504,154.2,BUKIT BATOK TOWN PARK,148.8,Hong Kah North CC,474.0
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2.0,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112.0,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.32101349547791,103.858982397017,BOON KENG MRT STATION,Exit A,297.7198182666372,kml_33,292.8,BENG WAN RD PG,724.0,Whampoa CC,458.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2.0,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112.0,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.32101349547791,103.858982397017,BOON KENG MRT STATION,Exit A,297.7198182666372,kml_1034,292.8,BENG WAN RD PG,724.0,Whampoa CC,458.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2.0,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112.0,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.32101349547791,103.858982397017,BOON KENG MRT STATION,Exit A,297.7198182666372,kml_1097,292.8,BENG WAN RD PG,724.0,Whampoa CC,458.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2.0,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112.0,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.32101349547791,103.858982397017,BOON KENG MRT STATION,Exit A,297.7198182666372,kml_433,292.8,BENG WAN RD PG,724.0,Whampoa CC,458.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2.0,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112.0,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.32101349547791,103.858982397017,BOON KENG MRT STATION,Exit A,297.7198182666372,kml_1098,292.8,BENG WAN RD PG,724.0,Whampoa CC,458.8
https://www.propertyguru.com.sg/listing/hdb-for-sale-39a-bendemeer-road-60157568,"S$ 918,000",Clementi,3,2.0,990 sqft,,,HDB,60157568,39A Bendemeer Road,331039.0,39A BENDEMEER ROAD THE RIVER VISTA @ KALLANG SINGAPORE 331039,BENDEMEER ROAD,1.3201793852072,103.866365809133,BOON KENG MRT STATION,Exit B,507.0240939300394,kml_462,275.3,BENG WAN RD PG,330.1,Kallang CC,516.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-353b-admiralty-drive-500082610,"S$ 628,000",Clementi,3,2.0,"1,001 sqft",High Floor,,HDB,500082610,353B Admiralty Drive,752353.0,353B ADMIRALTY DRIVE SINGAPORE 752353,ADMIRALTY DRIVE,1.45016506715726,103.819306849533,SEMBAWANG MRT STATION,Exit C,122.85938476981184,kml_871,94.1,PARK AT SEMBAWANG ALLEY,134.8,Canberra CC,566.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-333-ang-mo-kio-avenue-1-500040551,"S$ 429,000",Ang Mo Kio,2,2.0,721 sqft,High Floor,,HDB,500040551,333 Ang Mo Kio Avenue 1,560333.0,333 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560333,ANG MO KIO AVENUE 1,1.3613425564061,103.851698621454,ANG MO KIO MRT STATION,Exit A,924.081550785833,kml_552,141.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67.6,Teck Ghee CC,281.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-184-jelebu-road-60217835,"S$ 898,000",Bukit Panjang,3,2.0,"1,206 sqft",,,HDB,60217835,184 Jelebu Road,670184.0,184 JELEBU ROAD SINGAPORE 670184,JELEBU ROAD,1.37971095812868,103.762440084954,BUKIT PANJANG MRT STATION,Exit A,97.03199537490642,kml_840,148.5,RAIL CORRIDOR,258.9,Senja-Cashew CC,322.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-5-ghim-moh-road-500065407,"S$ 428,000",Bukit Merah,2,1.0,700 sqft,High Floor,,HDB,500065407,5 Ghim Moh Road,270005.0,5 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270005,GHIM MOH ROAD,1.31269310627626,103.788308828224,BUONA VISTA MRT STATION,Exit A,644.1866526167995,kml_1154,287.6,RAIL CORRIDOR,101.9,Ulu Pandan CC (U/C),125.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-5-ghim-moh-road-500065407,"S$ 428,000",Bukit Merah,2,1.0,700 sqft,High Floor,,HDB,500065407,5 Ghim Moh Road,270005.0,5 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270005,GHIM MOH ROAD,1.31269310627626,103.788308828224,BUONA VISTA MRT STATION,Exit A,644.1866526167995,kml_541,287.6,RAIL CORRIDOR,101.9,Ulu Pandan CC (U/C),125.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-106-jalan-dusun-60043440,"S$ 668,000",Clementi,3,2.0,"1,001 sqft",,,HDB,60043440,106 Jalan Dusun,320106.0,106 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320106,JALAN DUSUN,1.32855771177594,103.844796773619,TOA PAYOH MRT STATION,Exit B,519.7681158514606,kml_643,253.2,TOA PAYOH TOWN PK,253.4,Toa Payoh West CC,754.7
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500085377,"S$ 2,722,000",Bedok,4,2.0,"1,141 sqft",,,HDB,500085377,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500078443,"S$ 1,660,000",Bedok,2,2.0,700 sqft,,,HDB,500078443,For Sale Pinery Residences,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2.0,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241.0,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.36082968527378,103.84547335577,ANG MO KIO MRT STATION,Exit C,1049.684947554954,kml_857,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2.0,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241.0,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.36082968527378,103.84547335577,ANG MO KIO MRT STATION,Exit C,1049.684947554954,kml_1122,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2.0,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241.0,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.36082968527378,103.84547335577,ANG MO KIO MRT STATION,Exit C,1049.684947554954,kml_77,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2.0,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241.0,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.36082968527378,103.84547335577,ANG MO KIO MRT STATION,Exit C,1049.684947554954,kml_30,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3.0,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231.0,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.35729122854977,103.845845690555,BISHAN MRT STATION,Exit B,744.7026649138712,kml_1122,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3.0,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231.0,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.35729122854977,103.845845690555,BISHAN MRT STATION,Exit B,744.7026649138712,kml_77,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3.0,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231.0,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.35729122854977,103.845845690555,BISHAN MRT STATION,Exit B,744.7026649138712,kml_30,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3.0,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231.0,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.35729122854977,103.845845690555,BISHAN MRT STATION,Exit B,744.7026649138712,kml_857,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-94-dawson-road-500042103,"S$ 1,399,999",Clementi,3,2.0,947 sqft,,,HDB,500042103,94 Dawson Road,141094.0,94 DAWSON ROAD SKYPARC @ DAWSON SINGAPORE 141094,DAWSON ROAD,1.29627483410181,103.811206437575,QUEENSTOWN MRT STATION,Exit B,585.5568609738189,kml_1036,192.7,CAMP ROAD INTERIM PARK,999.6,Leng Kee CC,803.0
https://www.propertyguru.com.sg/listing/hdb-for-sale-94-dawson-road-500042103,"S$ 1,399,999",Clementi,3,2.0,947 sqft,,,HDB,500042103,94 Dawson Road,141094.0,94 DAWSON ROAD SKYPARC @ DAWSON SINGAPORE 141094,DAWSON ROAD,1.29627483410181,103.811206437575,QUEENSTOWN MRT STATION,Exit B,585.5568609738189,kml_299,192.7,CAMP ROAD INTERIM PARK,999.6,Leng Kee CC,803.0
https://www.propertyguru.com.sg/listing/hdb-for-sale-747c-bedok-reservoir-crescent-500043579,"S$ 937,999",Bedok,3,2.0,936 sqft,,,HDB,500043579,747C Bedok Reservoir Crescent,473747.0,747C BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 473747,BEDOK RESERVOIR CRESCENT,1.33679206446803,103.921982613627,BEDOK NORTH MRT STATION,Exit B,415.5003056724245,kml_222,101.4,BEDOK RESERVOIR PK,203.6,Kaki Bukit CC (U/C),659.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-308-clementi-avenue-4-500071707,"S$ 455,000",Bukit Timah,2,2.0,721 sqft,,,HDB,500071707,308 Clementi Avenue 4,120308.0,308 CLEMENTI AVENUE 4 CLEMENTI MEADOWS SINGAPORE 120308,CLEMENTI AVENUE 4,1.32105185036523,103.766910446634,CLEMENTI MRT STATION,Exit B,649.7096727550919,kml_501,0.0,SUNSET WAY PG,532.8,Clementi CC,283.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-104-whampoa-drive-60064357,"S$ 980,000",Bukit Panjang,2,,"1,281 sqft",High Floor,99-year Leasehold,HDB,60064357,104 Whampoa Drive,323104.0,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,WHAMPOA DRIVE,1.3207995912383,103.853327785421,FARRER PARK MRT STATION,Exit B,822.4295320934532,kml_538,148.2,PEK KIO PARK,609.1,Whampoa CC,587.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-104-whampoa-drive-60064357,"S$ 980,000",Bukit Panjang,2,,"1,281 sqft",High Floor,99-year Leasehold,HDB,60064357,104 Whampoa Drive,323104.0,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,WHAMPOA DRIVE,1.3207995912383,103.853327785421,FARRER PARK MRT STATION,Exit B,822.4295320934532,kml_529,148.2,PEK KIO PARK,609.1,Whampoa CC,587.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-504-ang-mo-kio-avenue-8-500080721,"S$ 488,888",Ang Mo Kio,2,2.0,731 sqft,High floor,,HDB,500080721,504 Ang Mo Kio Avenue 8,560504.0,504 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560504,ANG MO KIO AVENUE 8,1.37482589458092,103.848956089557,ANG MO KIO MRT STATION,Exit D,558.1078533675839,kml_508,141.3,ANG MO KIO TOWN GARDEN EAST,289.7,Cheng San CC (Pending U/C),343.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-93a-telok-blangah-street-31-500035944,"S$ 960,000",Bukit Merah,3,2.0,"1,001 sqft",,,HDB,500035944,93A Telok Blangah Street 31,101093.0,93A TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 101093,TELOK BLANGAH STREET 31,1.27532809461587,103.807323119129,TELOK BLANGAH MRT STATION,Exit A,586.0376991089628,kml_215,218.7,TELOK BLANGAH HILL PARK,290.6,Telok Blangah CC,80.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-964-hougang-avenue-9-500038164,"S$ 788,000",Clementi,3,2.0,"1,302 sqft",,,HDB,500038164,964 Hougang Avenue 9,530964.0,964 HOUGANG AVENUE 9 SINGAPORE 530964,HOUGANG AVENUE 9,1.37715825014895,103.87752355745,TONGKANG LRT STATION,Exit A,1633.0673386761327,kml_214,269.2,LUXUS HILLS PARK,319.1,Hwi Yoh CC,564.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-126-geylang-east-avenue-1-60093170,"S$ 790,000",Clementi,3,2.0,"1,163 sqft",,,HDB,60093170,126 Geylang East Avenue 1,381126.0,126 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 381126,GEYLANG EAST AVENUE 1,1.31755699491525,103.887130250228,PAYA LEBAR MRT STATION,Exit C,514.5785941976759,Geylang Polyclinic,214.2,GEYLANG EAST PK,431.6,MacPherson CC,724.0
https://www.propertyguru.com.sg/listing/hdb-for-sale-721-pasir-ris-street-72-60143013,"S$ 658,000",Clementi,3,2.0,"1,356 sqft",,,HDB,60143013,721 Pasir Ris Street 72,510721.0,721 PASIR RIS STREET 72 SINGAPORE 510721,PASIR RIS STREET 72,1.3814623557979,103.936332074831,PASIR RIS MRT STATION,Exit B,1713.3391700733448,kml_543,200.2,PASIR RIS PK,745.9,Pasir Ris Elias CC,761.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-721-pasir-ris-street-72-60143013,"S$ 658,000",Clementi,3,2.0,"1,356 sqft",,,HDB,60143013,721 Pasir Ris Street 72,510721.0,721 PASIR RIS STREET 72 SINGAPORE 510721,PASIR RIS STREET 72,1.3814623557979,103.936332074831,PASIR RIS MRT STATION,Exit B,1713.3391700733448,kml_748,200.2,PASIR RIS PK,745.9,Pasir Ris Elias CC,761.6
https://www.propertyguru.com.sg/listing/hdb-for-sale-83a-circuit-road-500081351,"S$ 1,125,000",Clementi,3,2.0,"1,033 sqft",12th floor,,HDB,500081351,83A Circuit Road,371083.0,83A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371083,CIRCUIT ROAD,1.32331350362685,103.88961029001,MACPHERSON MRT STATION,Exit D,240.81915294395696,kml_505,230.2,GEYLANG EAST PK,240.6,MacPherson CC,571.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2.0,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243.0,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.361084979743,103.844635646145,ANG MO KIO MRT STATION,Exit C,1066.3379331009107,kml_857,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2.0,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243.0,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.361084979743,103.844635646145,ANG MO KIO MRT STATION,Exit C,1066.3379331009107,kml_1122,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2.0,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243.0,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.361084979743,103.844635646145,ANG MO KIO MRT STATION,Exit C,1066.3379331009107,kml_77,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2.0,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243.0,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.361084979743,103.844635646145,ANG MO KIO MRT STATION,Exit C,1066.3379331009107,kml_30,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-242-serangoon-avenue-3-500068805,"S$ 715,000",Clementi,3,2.0,904 sqft,,,HDB,500068805,242 Serangoon Avenue 3,550242.0,242 SERANGOON AVENUE 3 SINGAPORE 550242,SERANGOON AVENUE 3,1.35269591874852,103.869711017596,SERANGOON MRT STATION,Exit F,274.0528082617815,kml_486,132.1,COLCHESTER GROVE INTERIM OS,519.1,Braddell Heights CC (Pending U/C),140.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-181-jelebu-road-500056179,"S$ 795,000",Bukit Panjang,3,2.0,"1,012 sqft",,,HDB,500056179,181 Jelebu Road,670181.0,181 JELEBU ROAD SINGAPORE 670181,JELEBU ROAD,1.37925788735519,103.762997101416,BUKIT PANJANG MRT STATION,Exit A,120.17553341995088,kml_840,93.0,RAIL CORRIDOR,291.5,Senja-Cashew CC,317.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-95-havelock-road-500020498,"S$ 1,040,888",Bukit Merah,3,2.0,"1,270 sqft",,,HDB,500020498,95 Havelock Road,160095.0,95 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160095,HAVELOCK ROAD,1.28847543074122,103.832848165751,HAVELOCK MRT STATION,Exit 3,70.95549348136053,kml_528,448.8,GANGES AVE OS,242.9,Kim Seng CC,273.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-95-havelock-road-500020498,"S$ 1,040,888",Bukit Merah,3,2.0,"1,270 sqft",,,HDB,500020498,95 Havelock Road,160095.0,95 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160095,HAVELOCK ROAD,1.28847543074122,103.832848165751,HAVELOCK MRT STATION,Exit 3,70.95549348136053,kml_1189,448.8,GANGES AVE OS,242.9,Kim Seng CC,273.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-742-tampines-street-72-60167301,"S$ 630,000",Clementi,3,2.0,"1,076 sqft",,,HDB,60167301,742 Tampines Street 72,520742.0,742 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520742,TAMPINES STREET 72,1.35958874830961,103.933361011699,TAMPINES MRT STATION,Exit E,1113.9102596177074,kml_940,216.4,TAMPINES BOULEVARD PARK,886.3,Tampines Central CC,974.1
https://www.propertyguru.com.sg/listing/hdb-for-sale-26-bendemeer-road-500090451,"S$ 558,000",Ang Mo Kio,2,2.0,764 sqft,High floor,,HDB,500090451,26 Bendemeer Road,330026.0,26 BENDEMEER ROAD BENDEMEER VILLE SINGAPORE 330026,BENDEMEER ROAD,1.3183075369852,103.86292186863,BOON KENG MRT STATION,Exit B,153.13924685011602,kml_462,167.0,BENG WAN RD PG,579.2,Kallang CC,82.7
https://www.propertyguru.com.sg/listing/hdb-for-sale-60-teban-gardens-road-60188365,"S$ 580,000",Clementi,3,2.0,969 sqft,High floor,,HDB,60188365,60 Teban Gardens Road,600060.0,60 TEBAN GARDENS ROAD TEBAN GARDENS SINGAPORE 600060,TEBAN GARDENS ROAD,1.32275524437283,103.738658086826,JURONG EAST MRT STATION,Exit B,1173.2023236784837,kml_623,53.4,JLG: LAKESIDE GARDEN,833.1,Ayer Rajah CC,1011.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-60-teban-gardens-road-60188365,"S$ 580,000",Clementi,3,2.0,969 sqft,High floor,,HDB,60188365,60 Teban Gardens Road,600060.0,60 TEBAN GARDENS ROAD TEBAN GARDENS SINGAPORE 600060,TEBAN GARDENS ROAD,1.32275524437283,103.738658086826,JURONG EAST MRT STATION,Exit B,1173.2023236784837,kml_1104,53.4,JLG: LAKESIDE GARDEN,833.1,Ayer Rajah CC,1011.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-207a-punggol-place-60163166,"S$ 850,000",Clementi,3,2.0,"1,205 sqft",high floor,,HDB,60163166,207A Punggol Place,821207.0,207A PUNGGOL PLACE PUNGGOL SAILS SINGAPORE 821207,PUNGGOL PLACE,1.40028667892624,103.901012370624,PUNGGOL LRT STATION,Exit C,462.8733942959224,kml_827,214.2,PUNGGOL WATERWAY PK,939.1,Punggol West CC,756.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-165-hougang-avenue-1-500022433,"S$ 639,999",Clementi,3,2.0,990 sqft,,Freehold,HDB,500022433,165 Hougang Avenue 1,530165.0,165 HOUGANG AVENUE 1 SINGAPORE 530165,HOUGANG AVENUE 1,1.3502542591897,103.887795306397,KOVAN MRT STATION,Exit C,1117.6107105042388,kml_644,145.0,PAYA LEBAR CRESCENT OS,472.2,Aljunied CC,524.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-306-hougang-avenue-5-25596155,"S$ 730,000",Clementi,3,2.0,"1,442 sqft",,,HDB,25596155,306 Hougang Avenue 5,530306.0,306 HOUGANG AVENUE 5 SINGAPORE 530306,HOUGANG AVENUE 5,1.3671976368128,103.895496560443,HOUGANG MRT STATION,Exit A,476.5590152752665,kml_695,134.3,JLN NAUNG PG,379.0,Hougang CC,418.5
https://www.propertyguru.com.sg/listing/hdb-for-sale-530a-pasir-ris-drive-1-500071807,"S$ 838,000",Clementi,3,2.0,926 sqft,High Floor,,HDB,500071807,530A Pasir Ris Drive 1,511530.0,530A PASIR RIS DRIVE 1 PASIR RIS ONE SINGAPORE 511530,PASIR RIS DRIVE 1,1.37114053931458,103.949850548422,PASIR RIS MRT STATION,Exit A,197.7308716986488,kml_877,145.5,PASIR RIS TOWN PK,149.4,Pasir Ris East CC,1077.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-530a-pasir-ris-drive-1-500071807,"S$ 838,000",Clementi,3,2.0,926 sqft,High Floor,,HDB,500071807,530A Pasir Ris Drive 1,511530.0,530A PASIR RIS DRIVE 1 PASIR RIS ONE SINGAPORE 511530,PASIR RIS DRIVE 1,1.37114053931458,103.949850548422,PASIR RIS MRT STATION,Exit A,197.7308716986488,kml_701,145.5,PASIR RIS TOWN PK,149.4,Pasir Ris East CC,1077.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-82a-circuit-road-500036534,"S$ 870,000",Clementi,2,2.0,732 sqft,High Floor,,HDB,500036534,82A Circuit Road,371082.0,82A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371082,CIRCUIT ROAD,1.32428910717838,103.889760526482,MACPHERSON MRT STATION,Exit C,143.85806701393034,kml_505,204.2,GEYLANG EAST PK,324.5,MacPherson CC,593.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-429-clementi-avenue-3-500046834,"S$ 568,000",Clementi,3,2.0,979 sqft,,,HDB,500046834,429 Clementi Avenue 3,120429.0,429 CLEMENTI AVENUE 3 SINGAPORE 120429,CLEMENTI AVENUE 3,1.31291218870832,103.762860973019,CLEMENTI MRT STATION,Exit D,327.8965192180556,kml_180,123.3,WEST COAST PLACE PLAYGROUND,424.6,Clementi CC,879.2
https://www.propertyguru.com.sg/listing/hdb-for-sale-525c-costa-ris-500045022,"S$ 948,888",Clementi,3,2.0,"1,216 sqft",High Floor,,HDB,500045022,525C Costa Ris,513525.0,525C PASIR RIS STREET 51 COSTA RIS SINGAPORE 513525,PASIR RIS STREET 51,1.3699604913861,103.947452111279,PASIR RIS MRT STATION,Exit B,375.3879884934652,kml_729,60.5,TAMPINES ECO GREEN PK,365.5,Pasir Ris Elias CC,1087.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-154-jalan-teck-whye-60231247,"S$ 700,000",Bukit Panjang,3,2.0,"1,302 sqft",,,HDB,60231247,154 Jalan Teck Whye,680154.0,154 JALAN TECK WHYE SINGAPORE 680154,JALAN TECK WHYE,1.37964487632189,103.757746962906,PHOENIX LRT STATION,Exit A,127.65448356967369,kml_564,215.0,RAIL CORRIDOR,276.0,Chua Chu Kang CC,671.4
https://www.propertyguru.com.sg/listing/hdb-for-sale-607-elias-road-60137554,"S$ 988,000",Clementi,3,2.0,"1,604 sqft",,,HDB,60137554,607 Elias Road,510607.0,607 ELIAS ROAD SINGAPORE 510607,ELIAS ROAD,1.37638608282285,103.942462589515,PASIR RIS MRT STATION,Exit B,837.8096656965934,kml_383,250.9,SG API API PK,266.1,Pasir Ris Elias CC,225.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-607-elias-road-60137554,"S$ 988,000",Clementi,3,2.0,"1,604 sqft",,,HDB,60137554,607 Elias Road,510607.0,607 ELIAS ROAD SINGAPORE 510607,ELIAS ROAD,1.37638608282285,103.942462589515,PASIR RIS MRT STATION,Exit B,837.8096656965934,kml_1061,250.9,SG API API PK,266.1,Pasir Ris Elias CC,225.9
https://www.propertyguru.com.sg/listing/hdb-for-sale-607-elias-road-60137554,"S$ 988,000",Clementi,3,2.0,"1,604 sqft",,,HDB,60137554,607 Elias Road,510607.0,607 ELIAS ROAD SINGAPORE 510607,ELIAS ROAD,1.37638608282285,103.942462589515,PASIR RIS MRT STATION,Exit B,837.8096656965934,kml_432,250.9,SG API API PK,266.1,Pasir Ris Elias CC,225.9
